,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
7923,629,1,40,9,0.0,1,1,0,106.67,0,1,0,0
7924,597,1,26,5,0.0,2,0,1,95159.13,0,0,0,1
7925,719,0,37,9,101455.7,1,1,0,25803.59,1,1,0,0
7926,682,1,38,4,107192.38,1,1,1,15669.17,0,1,0,0
7927,850,1,36,7,102800.72,1,1,1,87352.43,0,0,1,0
7928,701,1,32,5,102500.34,1,0,0,106287.77,0,0,1,0
7929,568,0,46,3,0.0,2,1,1,29372.62,0,0,0,1
7930,610,0,31,6,107784.65,1,1,1,141137.53,0,1,0,0
7931,689,1,38,2,0.0,1,1,1,82709.8,0,0,0,1
7932,652,0,40,7,100471.34,1,1,1,124550.88,0,0,0,1
7933,615,1,41,1,126773.43,1,1,1,55551.26,0,0,0,1
7934,574,1,41,1,0.0,2,0,0,70550.0,0,1,0,0
7935,606,0,39,3,0.0,2,1,0,50560.45,1,1,0,0
7936,850,0,34,6,101266.51,1,1,0,33501.98,0,1,0,0
7937,595,0,39,7,120962.13,1,0,0,23305.01,0,1,0,0
7938,594,0,56,7,0.0,1,1,0,26215.85,1,1,0,0
7939,735,1,50,2,0.0,2,0,1,147075.69,0,1,0,0
7940,788,1,37,8,141541.25,1,0,0,66013.27,0,0,0,1
7941,794,1,56,9,96951.21,1,1,1,71776.76,0,1,0,0
7942,754,0,35,4,0.0,2,1,0,44830.71,0,1,0,0
7943,714,0,31,4,125169.26,1,1,1,106636.89,0,1,0,0
7944,681,1,59,4,122781.51,1,0,1,140166.95,0,1,0,0
7945,683,0,39,2,47685.47,2,1,1,86019.48,0,0,1,0
7946,510,0,30,0,0.0,2,1,1,130553.47,0,1,0,0
7947,756,1,38,6,119208.85,1,1,0,169763.89,1,0,0,1
7948,683,0,32,0,138171.1,2,1,1,188203.58,0,0,1,0
7949,577,0,39,10,0.0,2,1,0,10553.31,0,1,0,0
7950,476,0,40,4,0.0,2,0,0,182547.04,0,1,0,0
7951,633,0,42,1,0.0,2,1,0,56865.62,0,1,0,0
7952,637,1,28,3,123675.69,1,1,1,166458.41,0,0,1,0
7953,445,0,61,2,137655.31,1,0,1,29909.84,0,0,1,0
7954,627,1,52,1,76101.81,2,0,1,177238.35,0,0,1,0
7955,687,1,35,9,0.0,2,0,1,73133.82,0,1,0,0
7956,474,0,34,9,176311.36,1,1,0,160213.27,0,0,1,0
7957,744,1,56,9,0.0,2,1,1,169498.61,0,1,0,0
7958,681,0,57,2,173306.13,1,0,1,131964.66,0,0,0,1
7959,659,1,36,6,123841.49,2,1,0,96833.0,0,1,0,0
7960,723,0,40,7,142856.95,2,0,0,38019.74,0,1,0,0
7961,773,1,25,2,135903.33,1,1,0,73656.38,0,1,0,0
7962,594,0,21,2,87096.82,2,1,0,168186.11,0,0,1,0
7963,446,0,39,1,90217.07,1,1,0,191350.48,0,1,0,0
7964,666,0,44,2,122314.5,1,0,0,68574.88,1,0,1,0
7965,679,1,41,8,147726.98,3,1,0,172749.4,1,1,0,0
7966,729,0,38,7,0.0,2,0,0,45779.9,0,1,0,0
7967,825,0,32,1,0.0,2,1,1,42935.15,0,0,0,1
7968,710,0,33,2,0.0,2,1,0,72945.32,0,1,0,0
7969,493,0,36,2,0.0,2,0,1,99770.3,0,1,0,0
7970,749,1,22,4,94762.16,2,1,1,42241.54,0,0,1,0
7971,611,0,36,10,103294.56,1,1,0,160548.12,0,0,1,0
7972,775,1,70,6,119684.88,2,1,1,74532.02,0,0,1,0
7973,720,0,37,2,120328.88,2,1,1,138470.21,0,1,0,0
7974,682,1,26,8,0.0,2,1,0,178373.43,0,1,0,0
7975,698,1,41,3,90605.29,1,1,1,14357.0,0,1,0,0
7976,645,0,21,1,0.0,2,0,0,28726.07,0,0,0,1
7977,509,0,46,1,0.0,1,1,0,71244.59,1,1,0,0
7978,653,1,35,9,0.0,2,1,1,45956.05,0,0,0,1
7979,591,1,29,6,0.0,2,1,1,108684.65,0,1,0,0
7980,549,1,50,9,94748.76,2,0,1,13608.18,0,1,0,0
7981,561,0,49,8,0.0,2,1,1,12513.07,0,1,0,0
7982,686,1,38,7,111484.88,1,1,1,76076.2,0,0,0,1
7983,505,1,43,6,127146.68,1,0,0,137565.87,0,0,1,0
7984,850,1,40,6,94607.08,1,1,0,36690.49,0,0,1,0
7985,769,1,48,2,96542.16,2,0,1,197885.72,0,1,0,0
7986,555,1,41,10,113270.2,2,1,1,185387.14,0,0,1,0
7987,787,1,51,0,58137.08,1,0,1,142538.31,0,1,0,0
7988,595,0,25,7,106570.34,2,0,1,177025.79,0,0,1,0
7989,661,1,33,9,0.0,2,1,1,84174.81,0,1,0,0
7990,673,1,43,8,127132.96,1,0,1,6009.27,1,0,0,1
7991,521,0,32,2,136555.01,2,1,1,129353.21,0,1,0,0
7992,717,0,25,7,108664.85,2,1,0,190011.85,0,1,0,0
7993,701,1,36,8,0.0,2,1,0,169161.46,0,0,0,1
7994,631,0,34,4,124379.14,1,1,0,106892.91,0,1,0,0
7995,819,1,38,9,122334.26,2,1,1,181507.44,0,1,0,0
7996,563,0,39,5,0.0,2,1,1,17603.81,0,1,0,0
7997,530,0,22,7,0.0,2,1,0,104170.48,0,0,0,1
7998,517,1,56,9,142147.32,1,0,0,39488.04,1,1,0,0
7999,457,0,38,7,164496.99,1,1,1,163327.27,0,1,0,0
8000,732,0,43,9,0.0,2,1,0,183147.17,0,1,0,0
8001,482,1,45,7,156353.46,1,1,0,72643.95,1,0,1,0
8002,521,1,27,4,121325.84,1,1,1,164223.7,1,1,0,0
8003,701,1,59,7,0.0,2,0,1,27597.59,0,0,0,1
8004,410,1,33,6,125789.69,1,0,0,66333.56,1,1,0,0
8005,630,0,28,1,0.0,2,1,1,133267.78,0,1,0,0
8006,648,1,33,7,134944.0,1,1,1,117036.38,0,1,0,0
8007,763,0,61,1,66101.89,1,1,1,143981.27,0,0,1,0
8008,646,0,35,1,121952.75,2,1,1,142839.82,0,0,1,0
8009,646,1,32,8,105397.8,1,1,0,78111.84,1,0,1,0
8010,663,0,36,6,77253.5,1,0,0,35817.97,1,0,1,0
8011,618,0,29,10,100315.1,2,1,1,32526.64,0,0,1,0
8012,603,1,45,9,0.0,1,0,0,148516.79,0,1,0,0
8013,686,1,22,8,0.0,2,0,0,142331.85,0,0,0,1
8014,652,1,38,6,0.0,2,1,1,145700.22,0,1,0,0
8015,640,0,29,3,0.0,2,1,0,2743.69,0,1,0,0
8016,610,1,42,6,0.0,2,1,0,158302.59,1,0,0,1
8017,632,1,50,2,0.0,2,0,0,57942.88,0,1,0,0
8018,466,0,41,3,33563.95,2,1,0,178994.13,1,1,0,0
8019,834,1,33,5,0.0,2,1,0,66285.18,0,0,0,1
8020,556,1,34,8,163757.06,1,1,1,104000.06,0,1,0,0
8021,565,0,58,3,108888.24,3,0,1,135875.51,1,0,1,0
8022,613,0,29,6,185709.28,2,1,1,77242.19,0,1,0,0
8023,531,0,64,2,175754.87,2,1,1,60721.4,0,0,1,0
8024,761,1,27,8,0.0,2,1,0,63297.7,0,0,0,1
8025,776,0,43,4,0.0,2,0,1,162137.5,0,1,0,0
8026,701,1,41,10,0.0,2,1,1,146257.77,0,1,0,0
8027,645,1,43,9,140121.17,1,1,0,11302.7,1,0,1,0
8028,702,0,23,7,98775.23,1,1,0,114603.96,0,0,1,0
8029,625,1,49,6,173434.9,1,1,0,165580.93,1,1,0,0
8030,679,1,42,1,0.0,2,0,0,71823.15,0,1,0,0
8031,617,1,34,9,0.0,2,1,0,118749.58,0,0,0,1
8032,705,1,39,6,133261.13,1,1,1,78065.9,0,0,0,1
8033,718,1,36,9,0.0,1,1,0,45909.87,0,1,0,0
8034,556,1,33,3,124213.36,2,1,0,62627.55,0,0,1,0
8035,691,0,31,5,40915.55,1,1,0,126213.84,1,1,0,0
8036,606,1,34,3,161572.24,1,0,1,191076.22,0,0,0,1
8037,598,0,34,4,0.0,2,0,0,60894.26,0,1,0,0
8038,798,0,39,6,119787.76,1,1,1,164248.33,0,0,1,0
8039,745,1,47,5,0.0,2,0,0,145789.71,0,1,0,0
8040,850,0,33,7,134678.13,1,1,0,113177.95,0,0,1,0
8041,516,1,50,5,0.0,1,0,1,146145.93,1,0,0,1
8042,716,0,44,3,109528.28,1,1,0,27341.63,1,1,0,0
8043,710,0,51,4,93656.95,1,0,1,141400.51,1,0,0,1
8044,778,1,38,3,145018.49,2,1,1,126702.41,0,1,0,0
8045,670,1,43,1,97792.21,1,0,0,120225.62,0,0,0,1
8046,698,1,31,1,156111.24,1,0,0,134790.74,0,1,0,0
8047,776,1,35,8,106365.29,1,1,1,148527.56,0,0,0,1
8048,702,0,26,4,135219.57,1,0,1,59747.63,0,0,0,1
8049,649,1,32,1,0.0,1,0,1,91167.19,1,0,0,1
8050,735,1,34,1,141796.43,1,1,0,45858.49,0,1,0,0
8051,571,1,25,6,82506.72,2,1,0,167705.07,0,0,1,0
8052,788,1,32,4,112079.58,1,0,0,89368.59,0,1,0,0
8053,656,0,40,10,167878.5,1,0,1,151887.16,0,0,0,1
8054,613,0,24,7,140453.91,1,1,0,129001.3,0,1,0,0
8055,638,0,43,3,145860.98,1,1,1,142763.51,1,1,0,0
8056,605,0,57,2,0.0,3,1,0,66652.75,1,0,0,1
8057,759,0,45,8,0.0,2,1,1,99251.24,0,1,0,0
8058,617,1,74,10,0.0,2,1,1,53949.98,0,1,0,0
8059,846,1,61,0,0.0,2,1,1,96202.44,0,0,0,1
8060,634,1,34,3,145030.92,1,1,1,41820.65,0,1,0,0
8061,573,0,23,2,0.0,1,1,0,122964.18,0,1,0,0
8062,657,1,57,8,107174.58,1,1,1,126369.55,1,0,1,0
8063,594,0,49,4,0.0,2,1,1,23631.55,0,1,0,0
8064,514,1,32,8,0.0,2,1,0,95857.18,0,1,0,0
8065,591,0,56,9,128882.49,1,1,1,196241.94,1,1,0,0
8066,794,1,33,8,0.0,2,0,0,91340.02,0,0,0,1
8067,667,1,70,3,77356.92,2,1,1,20881.96,0,0,1,0
8068,589,1,36,1,100895.54,1,1,1,68075.14,0,1,0,0
8069,707,0,31,2,82787.93,2,0,0,91423.69,0,1,0,0
8070,565,0,38,7,145400.69,2,1,1,83844.79,0,0,1,0
8071,669,1,37,1,125529.55,1,1,1,162260.93,0,1,0,0
8072,744,1,29,1,43504.42,1,1,1,119327.75,0,1,0,0
8073,445,0,48,7,168286.58,1,1,0,16645.77,1,0,1,0
8074,599,1,25,3,0.0,2,1,1,120790.02,0,0,0,1
8075,609,1,37,6,0.0,2,0,1,22030.72,0,1,0,0
8076,631,1,38,7,0.0,2,1,0,181605.85,0,0,0,1
8077,675,1,54,6,0.0,1,1,0,110273.84,1,1,0,0
8078,567,1,40,4,118628.8,1,0,0,91973.63,0,0,0,1
8079,545,0,37,8,114754.08,1,1,0,136050.44,1,0,1,0
8080,652,1,31,1,132862.59,1,0,0,158054.49,0,0,0,1
8081,566,0,40,2,97001.36,2,1,0,154486.01,0,0,1,0
8082,631,1,29,2,0.0,2,1,1,18581.84,0,1,0,0
8083,434,1,33,3,0.0,1,1,1,2739.71,0,0,0,1
8084,651,0,46,4,89743.05,1,1,0,156425.57,1,0,0,1
8085,630,1,53,5,138053.67,1,0,1,114110.97,0,1,0,0
8086,642,1,26,0,0.0,1,0,0,47472.68,0,1,0,0
8087,763,0,35,7,115651.6,2,1,1,104706.29,0,1,0,0
8088,750,0,37,2,113817.06,1,0,0,88333.74,0,0,0,1
8089,664,0,36,0,103502.22,1,1,1,146191.82,0,1,0,0
8090,638,0,34,7,0.0,2,0,0,3946.29,0,0,0,1
8091,624,0,35,7,119656.45,2,1,1,4595.05,0,0,0,1
8092,641,1,32,7,0.0,2,1,1,24267.28,0,0,0,1
8093,566,0,35,1,123042.0,1,1,0,66245.44,1,0,1,0
8094,797,1,31,9,0.0,2,1,1,24748.89,0,1,0,0
8095,562,1,31,2,112708.2,1,0,1,186370.3,0,0,1,0
8096,612,0,38,7,110615.47,1,1,1,193502.93,0,1,0,0
8097,560,1,41,4,152532.3,1,0,0,10779.69,0,0,1,0
8098,764,0,40,9,100480.53,1,1,0,124095.69,0,1,0,0
8099,592,1,38,0,0.0,1,1,0,65986.48,1,0,0,1
8100,621,0,37,9,83061.26,2,1,0,9170.54,0,0,0,1
8101,694,1,38,7,121527.4,1,1,0,113481.02,0,0,0,1
8102,593,1,41,6,0.0,2,1,1,99136.49,0,1,0,0
8103,591,0,33,4,113743.37,1,1,0,124625.08,0,1,0,0
8104,732,1,79,10,61811.23,1,1,1,104222.8,0,1,0,0
8105,600,1,34,0,0.0,2,0,1,3756.23,0,1,0,0
8106,850,1,43,4,161256.53,1,1,1,140071.57,0,1,0,0
8107,437,1,49,9,111634.29,2,0,1,166440.32,0,1,0,0
8108,620,1,32,7,0.0,2,1,1,34665.79,0,1,0,0
8109,418,0,39,2,0.0,2,0,0,9041.71,0,1,0,0
8110,706,0,53,3,0.0,3,0,0,88479.02,1,0,0,1
8111,593,1,27,10,0.0,3,0,0,94620.0,1,0,0,1
8112,581,1,43,9,78022.61,1,0,1,30662.91,0,0,0,1
8113,670,0,42,5,49508.79,3,1,1,100324.01,0,0,1,0
8114,777,0,32,2,0.0,1,1,0,136458.19,1,1,0,0
8115,688,0,54,9,0.0,1,1,0,191212.63,1,1,0,0
8116,727,1,21,8,153344.72,1,1,1,163295.87,0,0,1,0
8117,674,1,44,3,88902.21,1,1,0,73731.32,0,0,1,0
8118,671,0,48,8,115713.84,2,0,0,83210.84,0,1,0,0
8119,681,1,37,8,73179.34,2,1,1,25292.53,0,0,1,0
8120,522,1,34,9,126436.29,1,1,0,174248.52,1,0,0,1
8121,618,0,42,2,0.0,4,0,0,111097.39,1,1,0,0
8122,684,1,34,9,0.0,2,1,1,65257.57,0,1,0,0
8123,652,0,33,3,124832.51,1,1,0,195877.06,0,0,0,1
8124,842,1,44,3,141252.18,4,0,1,128521.16,1,1,0,0
8125,582,1,33,6,0.0,2,0,1,72970.93,0,0,0,1
8126,416,0,25,0,97738.97,2,1,1,160523.33,0,0,1,0
8127,466,0,56,2,111920.13,3,1,0,197634.11,1,0,1,0
8128,850,1,37,4,137204.77,1,1,1,28865.59,0,0,0,1
8129,709,0,45,2,0.0,2,0,1,162922.65,0,0,0,1
8130,561,1,24,8,143656.55,1,0,1,180932.46,0,0,0,1
8131,679,1,37,7,74260.03,1,1,0,194617.98,0,1,0,0
8132,535,1,38,8,127475.24,1,0,0,60775.76,1,0,1,0
8133,553,1,43,6,85200.82,2,1,1,160574.09,0,0,1,0
8134,669,1,37,4,0.0,1,1,0,132540.33,0,1,0,0
8135,589,1,48,5,126111.61,1,0,1,133961.19,0,0,1,0
8136,850,1,39,6,206014.94,2,0,1,42774.84,1,0,0,1
8137,731,1,41,3,0.0,2,1,0,101371.72,0,0,0,1
8138,738,1,39,5,0.0,2,1,1,114388.98,0,1,0,0
8139,516,1,35,5,128653.59,1,1,0,127558.26,0,1,0,0
8140,624,1,55,7,118793.6,1,1,1,95022.02,1,1,0,0
8141,706,0,37,7,0.0,2,1,1,110899.3,0,0,0,1
8142,626,1,33,8,0.0,2,1,0,138504.28,0,1,0,0
8143,520,0,30,4,145222.99,2,0,0,145160.96,0,0,0,1
8144,780,0,37,10,95196.26,1,1,0,126310.39,1,0,1,0
8145,703,1,29,9,0.0,2,1,0,50679.48,0,0,0,1
8146,521,1,30,2,107316.09,1,1,0,64299.82,0,1,0,0
8147,775,1,31,9,0.0,2,1,0,169278.51,0,1,0,0
8148,704,1,23,6,166594.78,1,1,1,155823.2,0,1,0,0
8149,670,1,38,7,0.0,2,1,1,77864.41,0,1,0,0
8150,540,1,35,7,127801.88,1,0,1,84239.46,0,0,1,0
8151,577,1,29,2,0.0,1,1,1,168924.41,0,0,0,1
8152,850,1,54,7,108185.81,2,0,0,24093.4,1,0,0,1
8153,584,0,62,9,137727.34,2,0,1,121102.9,0,0,1,0
8154,658,1,29,4,80262.6,1,1,1,20612.82,0,1,0,0
8155,641,0,42,7,125437.14,2,0,0,164128.58,0,1,0,0
8156,663,1,42,5,90248.79,1,1,1,79169.73,0,0,1,0
8157,850,0,37,3,212778.2,1,0,1,69372.88,0,1,0,0
8158,435,1,36,4,0.0,1,1,1,197015.2,0,1,0,0
8159,777,0,35,3,0.0,2,1,1,17257.72,0,0,0,1
8160,461,0,35,5,0.0,1,1,1,54209.02,0,1,0,0
8161,595,0,32,0,92466.21,1,1,0,4721.3,0,0,1,0
8162,534,1,27,9,0.0,2,1,0,161344.13,0,1,0,0
8163,513,1,44,1,63562.02,2,0,1,52629.73,1,1,0,0
8164,677,0,44,4,148770.61,2,1,1,191057.76,0,0,1,0
8165,746,0,34,4,0.0,1,0,1,65166.6,0,1,0,0
8166,675,1,33,3,0.0,2,1,0,45348.08,0,0,0,1
8167,718,0,25,7,0.0,2,1,0,30380.12,0,1,0,0
8168,647,0,33,3,168560.46,2,0,0,90270.16,0,0,1,0
8169,475,0,32,8,119023.28,1,1,0,100816.29,0,1,0,0
8170,799,1,35,7,0.0,2,0,1,140780.8,0,0,0,1
8171,673,1,47,1,0.0,2,0,0,108762.16,0,1,0,0
8172,685,1,57,7,101868.51,1,0,1,113483.96,0,0,1,0
8173,659,1,43,1,106086.42,2,1,0,26900.63,0,1,0,0
8174,679,1,58,8,125850.53,2,1,1,87008.17,0,0,1,0
8175,684,0,41,1,134177.06,1,0,0,177506.66,0,0,0,1
8176,816,1,67,6,151858.98,1,1,1,72814.31,0,0,0,1
8177,807,0,31,1,141069.18,3,1,1,194257.11,0,0,1,0
8178,820,0,29,3,82344.84,1,0,1,115985.38,0,1,0,0
8179,771,0,41,10,108309.0,4,1,1,137510.41,1,1,0,0
8180,484,0,29,4,130114.39,1,1,0,164017.89,0,1,0,0
8181,593,1,26,9,76226.9,1,1,0,167564.82,0,0,0,1
8182,779,1,62,10,119096.55,1,0,1,116977.89,0,1,0,0
8183,460,0,27,7,0.0,2,1,0,156150.08,1,1,0,0
8184,670,0,54,2,95507.12,1,1,1,63213.31,0,1,0,0
8185,786,1,31,9,0.0,2,1,1,18210.36,0,0,0,1
8186,705,0,40,3,92889.91,1,1,1,109496.69,0,0,1,0
8187,557,0,32,3,123502.53,1,1,1,69826.8,0,1,0,0
8188,669,1,45,1,123949.75,1,0,0,110881.56,0,0,1,0
8189,472,0,32,1,159397.75,1,0,1,57323.18,0,0,0,1
8190,510,0,38,4,0.0,1,1,0,118913.53,1,0,0,1
8191,584,0,38,3,0.0,2,1,1,4525.4,0,0,0,1
8192,650,1,60,8,0.0,2,1,1,102925.76,0,1,0,0
8193,584,1,35,3,146311.58,1,1,1,105443.47,0,1,0,0
8194,674,0,21,9,120150.39,2,1,1,33964.03,0,1,0,0
8195,452,1,30,7,112935.87,1,1,1,99017.34,0,1,0,0
8196,810,1,33,6,0.0,2,1,1,77965.67,0,1,0,0
8197,512,0,32,2,123403.85,2,1,0,80120.19,0,0,1,0
8198,686,1,34,6,146178.13,2,1,1,88837.11,0,1,0,0
8199,663,0,27,9,0.0,2,1,0,150850.29,0,1,0,0
8200,755,1,40,2,137430.82,2,0,0,176768.59,0,0,1,0
8201,470,1,39,5,117469.91,2,0,0,63705.9,0,0,1,0
8202,765,1,42,4,123311.39,2,1,1,82868.34,0,1,0,0
8203,731,0,52,10,0.0,1,1,1,24998.75,1,1,0,0
8204,667,1,35,4,97585.32,2,0,0,57213.46,0,0,0,1
8205,550,0,33,9,72788.03,1,1,1,103608.06,0,0,0,1
8206,652,0,32,2,0.0,2,1,0,54628.11,0,1,0,0
8207,447,1,43,2,0.0,2,1,0,33879.26,1,1,0,0
8208,681,1,36,5,141952.07,1,1,1,185144.08,0,1,0,0
8209,618,1,32,5,133476.09,1,0,1,154843.4,0,0,0,1
8210,775,1,42,6,133970.22,2,0,1,187839.9,0,1,0,0
8211,815,1,37,1,166115.42,1,1,0,67208.3,0,1,0,0
8212,643,0,34,7,160426.07,1,0,1,188533.11,0,0,1,0
8213,628,0,51,9,155903.82,2,1,1,71159.84,0,0,1,0
8214,557,0,38,2,129893.56,1,0,0,102076.03,0,0,1,0
8215,786,1,40,6,0.0,2,0,0,41248.8,0,0,0,1
8216,485,0,21,5,113157.22,1,1,1,54141.5,0,0,0,1
8217,622,1,42,9,115766.26,1,0,0,72155.85,1,0,1,0
8218,567,0,35,5,166118.45,2,1,0,127827.18,0,1,0,0
8219,696,1,29,8,0.0,2,1,0,191166.09,0,1,0,0
8220,446,1,32,8,0.0,2,0,0,133292.94,0,1,0,0
8221,667,0,44,5,140406.68,2,0,1,57164.19,0,0,1,0
8222,724,1,33,4,88046.88,1,0,1,186942.49,1,0,1,0
8223,695,1,45,9,43134.65,1,0,1,77330.35,0,1,0,0
8224,569,0,34,6,144855.34,1,0,0,196555.32,0,0,0,1
8225,714,0,33,10,103121.33,2,1,1,49672.01,0,0,0,1
8226,696,1,42,4,0.0,1,0,0,126353.13,1,1,0,0
8227,713,0,39,10,0.0,2,1,1,126263.97,0,1,0,0
8228,651,0,45,8,95922.9,1,1,0,84782.42,1,0,0,1
8229,477,1,27,1,128554.98,1,1,1,133173.19,0,1,0,0
8230,670,0,42,6,112333.63,1,1,1,65706.86,0,1,0,0
8231,633,1,40,5,86172.81,2,1,1,117279.49,0,0,1,0
8232,524,0,28,7,0.0,2,0,1,147100.72,0,1,0,0
8233,808,1,24,4,122168.65,1,1,0,174107.04,0,1,0,0
8234,516,1,35,10,104088.59,2,0,0,119666.0,0,1,0,0
8235,492,1,35,8,121063.49,1,0,0,85421.48,0,1,0,0
8236,712,1,23,2,0.0,2,0,1,66795.78,0,1,0,0
8237,544,1,37,2,79731.91,1,1,1,57558.95,0,0,1,0
8238,443,0,29,9,99027.61,2,1,0,10940.4,0,0,1,0
8239,696,1,28,4,172646.82,1,1,1,116471.43,0,1,0,0
8240,655,1,41,8,125561.97,1,0,0,164040.94,1,0,1,0
8241,527,1,39,4,0.0,2,1,0,167183.07,1,1,0,0
8242,509,1,55,8,132387.91,2,1,1,170360.11,0,1,0,0
8243,850,1,32,4,0.0,1,1,1,180622.02,0,1,0,0
8244,849,1,27,0,0.0,2,0,1,157891.86,0,1,0,0
8245,699,0,29,9,127570.93,2,1,0,164756.81,0,0,0,1
8246,686,0,39,3,111695.62,1,0,0,136643.84,0,1,0,0
8247,544,1,64,9,113829.45,1,1,1,124341.49,0,1,0,0
8248,617,1,61,7,91070.43,1,1,1,101839.77,0,0,0,1
8249,660,0,37,2,133200.09,1,0,0,71433.88,0,0,1,0
8250,548,1,49,9,108437.89,1,0,0,127022.87,1,0,1,0
8251,641,0,37,7,62974.64,2,0,1,39016.43,0,0,1,0
8252,604,0,42,10,166031.45,1,1,0,98293.14,0,0,1,0
8253,765,1,34,9,91835.16,1,0,0,138280.17,0,1,0,0
8254,603,1,35,6,128993.76,2,1,0,130483.56,0,1,0,0
8255,707,1,37,1,0.0,2,0,1,6035.51,0,1,0,0
8256,520,1,30,3,143396.54,2,1,1,898.51,0,1,0,0
8257,744,1,44,5,120654.68,1,1,0,82290.81,0,0,0,1
8258,443,1,36,6,70438.01,2,0,1,56937.43,0,0,0,1
8259,554,1,44,7,85304.27,1,1,1,58076.52,0,1,0,0
8260,726,0,32,8,0.0,2,0,0,185075.63,0,1,0,0
8261,769,1,60,9,148846.39,1,1,0,192831.67,1,0,1,0
8262,541,1,40,7,95710.11,2,1,0,49063.42,0,0,1,0
8263,691,1,35,6,0.0,2,0,1,178038.17,0,0,0,1
8264,576,0,41,4,112609.91,1,0,0,191035.18,1,1,0,0
8265,744,0,41,2,84113.41,1,1,0,197548.63,0,0,1,0
8266,717,1,48,7,123764.95,1,1,1,169952.82,0,1,0,0
8267,540,1,39,2,0.0,2,1,0,81995.92,0,0,0,1
8268,758,1,56,1,0.0,2,1,1,10643.38,0,0,0,1
8269,657,1,50,9,0.0,2,0,0,37171.46,0,1,0,0
8270,714,1,33,3,35016.6,1,1,0,53667.08,0,0,1,0
8271,703,0,26,1,97331.19,1,1,0,63717.49,0,0,1,0
8272,778,1,33,5,116474.28,2,1,1,32757.55,0,0,0,1
8273,624,0,32,2,79368.87,2,1,1,145471.94,0,1,0,0
8274,732,1,62,2,0.0,2,1,1,25438.87,0,1,0,0
8275,563,1,24,7,0.0,2,0,0,16319.56,0,0,0,1
8276,763,0,39,7,0.0,2,1,0,19458.75,0,0,0,1
8277,679,1,39,2,146186.28,2,1,1,193974.47,0,0,1,0
8278,458,1,44,7,84386.57,1,1,0,178642.73,0,0,1,0
8279,759,1,31,4,98899.91,1,1,1,47832.82,0,0,1,0
8280,549,1,25,6,193858.2,1,0,1,21600.11,0,0,0,1
8281,702,1,45,9,74989.58,1,1,1,171014.69,0,1,0,0
8282,478,1,35,1,92474.05,1,1,0,178626.07,0,1,0,0
8283,769,1,27,7,188614.07,1,1,0,171344.09,0,0,1,0
8284,709,0,35,1,111827.27,2,1,0,12674.68,0,0,0,1
8285,753,0,46,3,111512.75,3,1,0,159576.75,1,0,1,0
8286,726,1,36,2,0.0,1,1,0,195192.4,0,0,0,1
8287,490,1,40,6,156111.08,1,0,0,190889.13,0,0,0,1
8288,803,1,42,5,0.0,1,1,0,196466.83,1,1,0,0
8289,743,1,45,10,144677.19,3,1,0,22512.44,1,0,1,0
8290,687,0,41,2,154007.21,1,1,0,158408.23,0,0,1,0
8291,663,1,43,4,87624.03,2,1,0,149401.33,0,1,0,0
8292,489,1,58,4,0.0,2,1,1,191419.32,0,0,0,1
8293,477,0,48,2,129120.64,1,0,1,26475.79,0,0,0,1
8294,709,0,37,9,0.0,2,1,0,16733.59,0,1,0,0
8295,772,1,36,3,112029.83,1,1,1,186948.35,0,0,0,1
8296,625,0,36,3,0.0,2,1,0,41295.1,1,1,0,0
8297,648,0,40,5,139973.65,1,1,1,667.66,1,0,1,0
8298,849,0,41,6,0.0,2,1,1,169203.51,1,1,0,0
8299,620,0,29,1,138740.24,2,0,0,154700.61,0,1,0,0
8300,815,0,38,2,48387.0,1,1,0,184796.84,0,0,0,1
8301,632,1,23,3,122478.51,1,1,0,147230.77,1,0,1,0
8302,583,1,35,8,149995.72,2,1,0,42143.55,0,0,1,0
8303,494,1,27,2,0.0,2,1,0,22404.64,0,0,0,1
8304,619,1,44,3,116967.68,1,1,0,5075.17,1,1,0,0
8305,490,1,29,4,0.0,2,1,0,32089.57,0,1,0,0
8306,451,0,36,2,0.0,2,1,1,180142.42,0,1,0,0
8307,657,1,75,7,126273.95,1,0,1,91673.6,0,0,0,1
8308,553,1,37,1,0.0,1,1,0,30461.55,0,1,0,0
8309,701,0,30,2,0.0,2,1,0,115650.63,0,0,0,1
8310,659,1,39,8,52106.33,2,1,1,107964.36,0,0,1,0
8311,790,1,37,6,0.0,2,1,1,119484.01,0,0,0,1
8312,535,1,35,8,118989.92,1,1,1,135536.72,0,0,0,1
8313,611,1,51,1,122874.74,1,1,1,149648.45,0,0,0,1
8314,698,0,47,6,0.0,1,1,0,50213.81,1,0,0,1
8315,534,1,52,1,0.0,3,1,1,104035.41,1,1,0,0
8316,773,1,41,4,0.0,2,1,1,24924.92,0,1,0,0
8317,580,1,24,1,133811.78,1,1,0,17185.95,1,0,1,0
8318,579,1,36,9,129829.59,1,1,1,60906.12,0,1,0,0
8319,602,0,43,2,113641.49,4,1,0,115116.35,1,0,1,0
8320,678,1,32,4,139626.01,1,1,1,118235.52,1,0,1,0
8321,695,1,56,1,0.0,3,1,0,187734.49,1,0,0,1
8322,675,0,57,8,0.0,2,0,1,95463.29,0,1,0,0
8323,601,0,46,3,98202.76,1,0,0,137763.93,0,1,0,0
